Title,Authors,URL,DOI,Published Date,Summary
Upper Limb Prosthesis Using EMG,V. SriBalaji,https://www.semanticscholar.org/paper/ccec06499c72b3737c90945c7396871e1d03875f,,2014,"Time and frequency domain features of the surface electromyogram (EMG) signal acquired from multiple channels have frequently been investigated for use in controlling upper-limb prostheses. We propose the use of EMG signal whitening as a pre-processing step in EMG-based motion classification. Whitening decor relates the EMG signal and has been shown to be advantageous in other EMG applications including EMG amplitude estimation and EMG-force processing. Drawbacks of using whitening include its substantial added computation and memory requirements, the need to collect calibration data, and possible robustness issues in the presence of high frequency noise. This draw backs can be overcome by the degrees of freedom (DOFs). DOFs implements pattern recognition algorithms that use surface electromyography (EMG) signals show great promise as multi-DOF controllers. Unfortunately, current pattern recognition systems are limited to activate only one DOF at a time. This study introduces a novel classifier based on Bayesian theory to provide classification of simultaneous movements. This approach and two other classification strategies for simultaneous movements were evaluated using non amputee and amputee subjects classifying up to three DOFs, where any two DOFs could be classified simultaneously. Similar results were found for non-amputee and amputee subjects. The new approach, based on a set of conditional parallel classifiers was the most promising with errors significantly less than a single linear discriminant analysis (LDA) classifier or a parallel approach. The low error rates demonstrated suggest than pattern recognition techniques on surface EMG can be extended to identify simultaneous movements, which could provide more life-like motions for amputees compared to exclusively classifying sequential movements. The current statistics includes average of 18,496 upper-extremity amputations every year, compared to 113,702 of the lower extremity. Of those, only 1900 are above the wrist. Among upper-limb amputees, typically fewer than half wear prosthetic arms. An estimated number of 541,000 Americans were living with some form of upper limb loss in 2005 and this number is projected to more than double with an aging and growing population by 2050. The International Journal Of Science & Technoledge (ISSN 2321 – 919X) www.theijst.com 217 Vol 2 Issue 3 March, 2014 1.3. Transtibial Prosthesis Transtibial prosthesis is an artificial limb that replaces a leg missing below the knee. Transtibial amputees are usually able to regain normal movement more readily than someone with a transfemoral amputation, due in large part to retaining the knee, which allows for easier movement. 1.4. Transfemoral Prosthesis Ttransfemoral prosthesis is an artificial limb that replaces a leg missing above the knee. Transfemoral amputees can have a very difficult time regaining normal movement. In general, a transfemoral amputee must use approximately 80% more energy to walk than a person with two whole legs. This is due to the complexities in movement associated with the knee. In newer and more improved designs, after employing hydraulics, carbon fibre, mechanical linkages, motors, computer microprocessors, and innovative combinations of these technologies to give more control to the user. 1.5. Myoelectric Prostheses Myoelectric technology uses electromyographic (EMG) activity, a form of electrical signal, from the voluntary movements of the stump muscles. EMG signals, which control the flow of energy from the battery to the electric motor, are captured through surface electrodes. The amplitude of the EMG signal is generally proportional to the contraction of the residual muscle. After amplification and transmission, the myoelectric control system activates the electric motor to operate the terminal device. Surface electrodes can be affected by donning, or by surface conditions such as perspiration. As well, during the journey from the muscle to the skin‘s surface, EMG signals may encounter noise and interference from other tissues. One option to increase signal control is needle/implant electrodes inserted into active muscle fibres. However, this approach is not immune to many technical issues and introduces its own pros and cons. More information about implantable electrodes can be found elsewhere. The motion of the wrist and terminal device are controlled by myoelectric sensors located either at a single site (muscle) or dual sites. Switching between the two different modes (wrist or terminal device) is usually directed by proportional control (fast or slow muscle contraction) or simultaneous control (muscle co-contraction). In proportional control, the power of the muscle determines the speed or force of the prosthetic device. Advanced sockets (integrating sensors and metal connections within silicone) and elastomeric liners have helped improve EMG signal acquisition. The incorporation of programmable microprocessors in myoelectric prostheses increases the adjustment range for EMG signal characteristics and the modification of prosthetic control parameters. Using microprocessors, EMG signals are filtered and a real-time signal analysis is provided. Microprocessors also accommodate pattern recognition-based control, which increases functionality of the prosthesis with higher involvement/input of the user and, in return, decreases the cost and time involved during initial fitting. One major advantage of myoelectric prostheses appears to be its greater range of motion established during functional movement. For example, it executes both opening and closing of the terminal device voluntarily (not exclusively one or the other). Unlike that of a body-powered prosthesis, a myoelectric prosthesis does not require significant body movements or extra space to complete a hand movement. As well, it is not required to be situated in front of an object to manipulate it. Under the control of small electric motors, a myoelectric hand generally allows better grip and pinch than a body-powered hand. Recent models with programmable microprocessors are able to adjust the force applied and perform multiple functions. They can operate sequential movements of the elbow, wrist and terminal device. Myoelectric prostheses carry rechargeable batteries and do not need accompanying cables or harnesses to operate, thus their appearance is more acceptable. 2. Literature Survey Katsutoshi Kuribayashi et al. [1] proposed that electromyographic and shape memory alloy is used to control upper limb prosthesis using neural network. They composed of two processes. First rectifying and integrating EMG signal. Second neural network processes. Compared to EMG signal SMA is used due to light weight and compact. Finally SMA prosthesis which has three degree of freedom was designed. Francesco Tenore et al. [2] proposed that EMG based upper limb prosthesis was designed. The individual finger and hand movement cannot be controlled by two degree of freedom. So they moved to three degree of freedom control. EMG electrodes with 32 surfaces were placed on the forearm to control individual movement of fingers. Using the time domain with neural network, 12 individuated flexion and extension movements of the fingers can be done with accuracy greater than 98 percentages. Francesco V. G. Tenore et al. [3] proposed that to control the movement of the individuated fingers using electromyography. First to control the large number of degree of freedom is necessary, preferably using non-invasive signals. With single degree of freedom hook-based configuration, the individual each finger flexion and extension movement is achieved with the accuracy greater than 90 percentages. Johnny L. G. Nielsen et al. [4] proposed that novel method associated with surface electromyogram and record information from one upper limb to force produced by the contralateral limb. They recorded along with isometric forces in multiple degrees of freedom from the right wrist. This method requires only the measured forces from one limb and simultaneous control of multiple degrees of freedom in myoelectric prostheses R. Brent Gillespie et al. [5] proposed a method that a novel form of sensory feedback and novel control paradigms is used. Here, the motorized elbow brace to feed back grasp forces is used in the form of extension torques about the elbow. The EMG signal is drawn from biceps muscles. It will work well in four different conditions with and without force display, using biceps myoelectric signals ipsilateral and contralateral to the force display, and it is used to correctly identify objects. This significantly increased with sensory feedback. It is implemented in 7 able-bodied persons and the result obtained is successful. Fathia H. A. Salem et al. [6] proposed a method in prosthesis hand. There are two types in prosthesis hand. They are passive hand and mechanical hand. The author considers the case of amputation below the elbow with two movements i.e. opening and closing The International Journal Of Science & Technoledge (ISSN 2321 – 919X) www.theijst.com 218 Vol 2 Issue 3 March, 2014 the hand. They perform two tasks. Developing the operation of the body-powered prosthetic hand by controlling it and the surface electromyography signal through dsPIC30f4013 processor and a servo motor and software based on fuzzy logic concept is implemented in patient. The result obtained is successful. Lauren H. Smith et al [7] proposed that the relationship between the classification error , controller delay and real time controllability. The upper-limb prosthesis using pattern recognition of electromyogram (EMG) signals was designed. Here the classification error was decreased with longer window length. With the help of target achievement control the real time controllability is evaluated. So based on the classification error the window length must be increased or decreased. J. Carpaneto et al. [8] proposed that the electromyography s"
Case-study of a user-driven prosthetic arm design: bionic hand versus customized body-powered technology in a highly demanding work environment,"W. Schweitzer, M. Thali, David Egger",https://jneuroengrehab.biomedcentral.com/track/pdf/10.1186/s12984-017-0340-0,,2018,"Prosthetic arm research predominantly focuses on “bionic” but not body-powered arms. However, any research orientation along user needs requires sufficiently precise workplace specifications and sufficiently hard testing. Forensic medicine is a demanding environment, also physically, also for non-disabled people, on several dimensions (e.g., distances, weights, size, temperature, time). As unilateral below elbow amputee user, the first author is in a unique position to provide direct comparison of a “bionic” myoelectric iLimb Revolution (Touch Bionics) and a customized body-powered arm which contains a number of new developments initiated or developed by the user: (1) quick lock steel wrist unit; (2) cable mount modification; (3) cast shape modeled shoulder anchor; (4) suspension with a soft double layer liner (Ohio Willowwood) and tube gauze (Molnlycke) combination. The iLimb is mounted on an epoxy socket; a lanyard fixed liner (Ohio Willowwood) contains magnetic electrodes (Liberating Technologies). An on the job usage of five years was supplemented with dedicated and focused intensive two-week use tests at work for both systems. The side-by-side comparison showed that the customized body-powered arm provides reliable, comfortable, effective, powerful as well as subtle service with minimal maintenance; most notably, grip reliability, grip force regulation, grip performance, center of balance, component wear down, sweat/temperature independence and skin state are good whereas the iLimb system exhibited a number of relevant serious constraints. Research and development of functional prostheses may want to focus on body-powered technology as it already performs on manually demanding and heavy jobs whereas eliminating myoelectric technology’s constraints seems out of reach. Relevant testing could be developed to help expediting this. This is relevant as Swiss disability insurance specifically supports prostheses that enable actual work integration. Myoelectric and cosmetic arm improvement may benefit from a less forgiving focus on perfecting anthropomorphic appearance."
Usability Assessment of Body Controlled Electric Hand Prostheses: A Pilot Study,"S. B. Godfrey, C. Piazza, F. Felici, G. Grioli, A. Bicchi, M. Catalano",https://www.frontiersin.org/articles/10.3389/fnbot.2021.683253/pdf,,2021,"Poly-articulated hands, actuated by multiple motors and controlled by surface myoelectric technologies, represent the most advanced aids among commercial prostheses. However, simple hook-like body-powered solutions are still preferred for their robustness and control reliability, especially for challenging environments (such as those encountered in manual work or developing countries). This study presents the mechatronic implementation and the usability assessment of the SoftHand Pro-Hybrid, a family of poly-articulated, electrically-actuated, and body-controlled artificial hands, which combines the main advantages of both body-powered and myoelectric systems in a single device. An assessment of the proposed system is performed with individuals with and without limb loss, using as a benchmark the SoftHand Pro, which shares the same soft mechanical architecture, but is controlled using surface electromyographic sensors. Results indicate comparable task performance between the two control methods and suggest the potential of the SoftHand Pro-Hybrid configurations as a viable alternative to myoelectric control, especially in work and demanding environments."
VA_DoD_CPG_for_the_Management_of_Upper_Limb_Amputation_Rehabilitation,"VA/DoD, The Lewin Group",https://medquest.ro/docs/VADoDULACPG_Final_508.pdf,,2022-03-22,
Upper Limb Prostheses by the Level of Amputation: A Systematic Review,"Diego Segura, Enzo Romero, Victoria E. Abarca, Dante A. Elías",https://www.mdpi.com/2673-1592/6/2/22/pdf?version=1710818539,,2024,"This review article aims to provide an updated and comprehensive overview of the latest trends in adult upper limb prostheses, specifically targeting various amputation levels such as transradial, transmetacarpal, transcarpal, and transhumeral. A systematic search was conducted across multiple databases, including IEEE Xplore, MDPI, Scopus, Frontiers, and Espacenet, covering from 2018 to 2023. After applying exclusion criteria, 49 scientific articles (33 patents and 16 commercial prostheses) were meticulously selected for review. The article offers an in-depth analysis of several critical aspects of upper limb prostheses. It discusses the evolution and current state of input control mechanisms, the number of degrees of freedom, and the variety of grips available in prostheses, all tailored according to the level of amputation. Additionally, the review delves into the selection of materials used in developing these prostheses and examines the progression of technology readiness levels. A significant focus is also placed on the evolution of prosthesis weight over the years for different amputation levels. Moreover, the review identifies and explores critical technological challenges and prospects in upper limb prostheses. Finally, the article culminates with a conclusion that encapsulates the key findings and insights on the advancements and ongoing developments in this field."
Upper limb prostheses for amputations above elbow: A review,"C. Toledo, L. Leija, R. Muñoz, A. Vera, A. Ramírez",https://www.semanticscholar.org/paper/bc224d88b6594591191341bfdcc037657749ef6c,,2009,"In this article, it will be described the state of the art of upper limb prosthesis and several types of them. The prosthesis evolution had allowed people who lost an extremity to win back their normal life and live it with fewer limitations. Designing a myoelectric prosthetic arm that interacts with the amputee requires the integration of countless disciplines. Traditional commercial prosthesis has at least three degrees of freedom: open and close the hook, bend and straighten the elbow and rotate the wrist; but the human arm has 22 degrees of freedom. Thus, it is important to realize that the prosthetics have a long way to go. Furthermore, the higher the amputation level, the greater the demands on the fitting technique. Each prosthesis has different characteristics, advantages and drawbacks. Finally, four different kind of prosthesis will be presented: the Boston Elbow, the Utah Arm, the Kuiken's Prosthesis within DARPA's Project and the prosthesis under development in our laboratory."
i-Limb® Quantum Bionic Hand. Ossur.com,,https://www.ossur.com/en-us/prosthetics/arms/i-limb-quantum,,,
MANAGEMENT OF THE VERY SHORT/HUMERAL NECK TRANSHUMERAL AMPUTEE,J. Uellendahl,https://www.semanticscholar.org/paper/55a09819d12687be3988d8354e4fee0fd14ca487,,2005,"Prosthesis control for persons with very short (axilla level) transhumeral (VSTH) amputation can be challenging. Due to the short lever arm, fully body-powered options are often not possible due to the lack of available excursion. In some cases it is possible to use ballistic control of an elbow with Automatic Forearm Balance yet terminal device control is still problematic. When an electric hand is desired, myoelectric control is preferred. However, consistent contact of the electrode(s) using a current state-of-the-art TH socket design may not be possible."
Technological Advances in Prosthesis Design and Rehabilitation Following Upper Extremity Limb Loss,"Taylor Bates, J. Fergason, Sarah N. Pierrie",https://www.semanticscholar.org/paper/905056ffa9fa963e8df8b974d90b94c05a5f7e29,,2020,"PURPOSE OF REVIEW
The complexity of the human extremity, particularly the upper extremity and the hand, allows us to interact with the world. Prosthetists have struggled to recreate the intuitive motor control, light touch sensation, and proprioception of the innate limb in a manner that reflects the complexity of its native form and function. Nevertheless, recent advances in prosthesis technology, surgical innovations, and enhanced rehabilitation appear promising for patients with limb loss who hope to return to their pre-injury level of function. The purpose of this review is to illustrate recent technological advances that are moving us one step closer to the goal of multi-functional, self-identifiable, durable, and intuitive prostheses.

RECENT FINDINGS
Surgical advances such as targeted muscle reinnervation, regenerative peripheral nerve interfaces, agonist-antagonist myoneural interfaces, and targeted sensory reinnervation; development of technology designed to restore sensation, such as implanted sensors and haptic devices; and evolution of osseointegrated (bone-anchored) prostheses show great promise. Augmented and virtual reality platforms have the potential to enhance prosthesis design, pre-prosthetic training, incorporation, and use. Emerging technologies move surgeons, rehabilitation physicians, therapists, and prosthetists closer to the goal of creating highly functional prostheses with elevated sensory and motor control. Collaboration between medical teams, scientists, and industry stakeholders will be required to keep pace with patients who require durable, high-functioning prostheses.

"
An overview and comparison of upper limb prosthetics,"Drew van der Riet, R. Stopforth, G. Bright, O. Diegel",https://www.semanticscholar.org/paper/719831a2e3aa557ef22057b0f2c0abc9361704a2,,2013,"This paper looks at various existing upper limb prostheses both from the commercial and research area. It assesses what has been achieved in the commercial field as well as its shortcomings. State-of-the-art research on upper limb prosthetics is reviewed and the progress over the last decade is touched on briefly. The paper then considers haptic feedback and myoelectric control, two cutting-edge technological fields within the field of prosthetics. A comparison is made between current and past upper limb prostheses and improvements to these prostheses are discussed. Suggestions for future work are made to incorporate and develop haptic feedback and more advanced control algorithms to further improve the current prosthetics. Myoelectric control is identified as the most limiting factor to the progress of upper limb prosthetics."
Development of a Multifunctional Cosmetic Prosthetic Hand,"A. Kargov, C. Pylatiuk, R. Oberle, H. Klosek, T. Werner, W. Rössler, S. Schulz",https://www.semanticscholar.org/paper/c8b8501f42e1c65be0a68285eddeffbc04356a69,,2007,"An innovative artificial hand is presented, which can help to restore both motor and sensory capabilities of upper extremity amputees. All requisite components of the revolutionary prosthesis fit into the small volume of the metacarpus. A new high-power actuating technology has been developed for maximizing the benefit in using the prosthetic hand by increasing the number of grasping patterns. An optional sensory feedback system has been designed for the prosthesis, which is based on mechanical vibration. First clinical trials with the prosthetic hand revealed a high acceptance, as the force necessary to hold an object securely was reduced significantly."
Clinical Guidelines: Amputees - Physiopedia,,https://www.physio-pedia.com/Clinical_Guidelines:_Amputees,,,
The importance of rehabilitation concerning upper extremity amputees: A Systematic review,"K. Soyer, Banu Unver, Seval Tamer, Ozlem Ulger",https://pjms.com.pk/index.php/pjms/article/view/9922/4660,,2016,"Objective: To evaluate and point out the importance of prosthetic rehabilitation of upper extremity. Methods: A systematic literature search was performed to identify studies concerning prosthetic rehabilitation in upper extremity. The PRISMA Statement 2009 was used to establish the study and the methodological quality was assessed. Results: The literature search identified 620 studies. Of these 620, 9 studies fulfilled the inclusion criteria and were included for data extraction. The studies pointed out the upper limb prosthetic rehabilitation protocols consist of general exercise programme, motor tasks, phantom exercises, Muscle Training System, edema control, functional activities, signal strengthening, prosthetic education exercises, neuromuscular reeducation, virtual image and virtual reality exercises. Conclusions: The current systematic literature review has shown that the prosthetic rehabilitation seems promising especially for upper extremity amputees."
Introduction to i-Limb | Össur Academy Touch Solutions,,https://www.ossur.com/en-nz/prosthetics/upper-limb-training/i-limb,,2022-10-26,
Upper-limb prosthetic requirements from the healthcare providers ...,,https://www.sciencedirect.com/science/article/pii/S0894113025000560,,2025-06-16,
Function and quality of life of unilateral major upper limb amputees: Impact of prosthesis use and type.,"L. Resnik, M. Borgia, M. Clark",https://www.sciencedirect.com/science/article/am/pii/S0003999320302653,,2020,"OBJECTIVE
To compare patient-reported outcomes of disability, activity difficulty, and health-related quality of life (HRQOL) by prosthetic device use and configuration and to identify factors associated with these outcomes.

DESIGN
Telephone survey.

SETTING
General community.

PARTICIPANTS
Population-based sample of veterans (N=755) with unilateral upper limb amputation recruited from a national sample of veterans with upper limb amputation who received care at the Veterans Affairs clinic from 2010-2015.

INTERVENTIONS
Not applicable.

MAIN OUTCOME MEASURES
Upper limb-related disability was measured using Disabilities of the Arm, Shoulder, and Hand score (QuickDASH). HRQOL was measured using the Veterans RAND 12-item Health Survey Mental and Physical Component scores. Activity difficulty was assessed for 1-handed and 2-handed tasks and by questions about the need for help with activities of daily living (ADLs).

RESULTS
Patients who did not use a prosthesis had more difficulty performing 1-handed tasks using the residual limb as compared with those who used body-powered prostheses. Cosmetic device users had more task difficulty than body-powered or myoelectric users. Linear regression models did not show an association between type of prosthesis used and HRQOL scores, but did show that those who did not use a prosthesis (non-users) had worse QuickDASH scores (β=9.4; P=.0004) compared to body-powered users. In logistic regression modeling, the odds of needing help with ADLs were 1.84 times higher (95% confidence interval, 1.16-2.92) for non-users compared with body-powered users.

CONCLUSIONS
Amputees who did not use a prosthesis or used a cosmetic prosthesis reported more difficulty in activities and greater disability as compared with those who use body-powered and myoelectric devices. Non-users were more likely to need help with ADLs as compared with those who used a body-powered prosthesis. Our findings highlight the clinical importance of encouraging prosthesis use. Further research is needed to compare physical performance by prosthesis configuration.

Published by Elsevier Inc.

"
The use of myoelectric prosthesis in a sample of veterans with unilateral upper extremity amputation: prosthesis satisfaction and quality of life,"Fatma Özcan, Ismail Yüksel, G. K. Kamacı, N. Korkmaz, E. Arslan, Y. Demir, K. Aydemir",https://www.semanticscholar.org/paper/b78899e169de418a56c35137857128401dd7e7b6,,2022,"AIMS
To determine the relationship between clinic and prosthesis-related characteristics and psychosocial adjustment, activity restriction, satisfaction with the prosthesis and quality of life in myoelectric prosthesis users with upper limb amputation.

METHODS
Thirty patients with myoelectric prosthesis users with upper limb amputation took part in this study. The patients' demographic and clinical information were recorded. Psychosocial adjustment, activity restriction and satisfaction with the prosthesis were assessed with Trinity Amputation and Prosthesis Experience Scales-Revised (TAPES-R). Short-Form 36 (SF-36) was used for the quality of life.

RESULTS
TAPES-R activity restriction score was significantly higher in patients with transhumeral or elbow disarticulation and with concomitant lower limb amputation (p = 0.009, p = 0.037, respectively). TAPES-R psychosocial adjustment subparameter score had significantly moderate correlation with daily prosthesis wearing time (p = 0.019 r = 0.425). A significant negative correlation was found between age at the time of the injury and SF-36 role limitation due to physical problem (p = 0.028 r = - 0.401).

CONCLUSIONS
Clarifying the factors related to psychosocial adjustment, activity restriction, prosthesis satisfaction and quality of life in individuals with upper extremity amputation and producing interventions/approaches that support patients' life are meaningful and important steps.

CLINICAL TRIAL REGISTER
E2-22-1416.

© 2022. The Author(s), under exclusive licence to Royal Academy of Medicine in Ireland.

"
Targeted Muscle Reinnervation and Regenerative Peripheral... : Annals of Plastic Surgery,Author Information,https://journals.lww.com/annalsplasticsurgery/abstract/2025/06004/targeted_muscle_reinnervation_and_regenerative.18.aspx,,2025-06-05,
Targeted Muscle Reinnervation for the Upper and Lower... : Techniques in Orthopaedics,Author Information,https://journals.lww.com/techortho/abstract/2017/06000/targeted_muscle_reinnervation_for_the_upper_and.11.aspx,,2024-06-16,
LONG-TERM FUNCTIONAL AND CLINICAL OUTCOME OF COMBINED TARGETED MUSCLE REINNERVATION AND OSSEOINTEGRATION FOR FUNCTIONAL BIONIC RECONSTRUCTION IN TRANSHUMERAL AMPUTEES: A CASE SERIES,"A. Sturma, A. Boesendorfer, C. Gstoettner, Benedikt Baumgartner, S. Salminger, Dario Farina, R. Brånemark, I. Vujaklija, Gerhard M. Hobusch, O. Aszmann",https://medicaljournalssweden.se/jrm/article/download/34141/46212,,2024,"Objective To describe and evaluate the combination of osseointegration and nerve transfers in 3 transhumeral amputees. Design Case series. Patients Three male patients with a unilateral traumatic transhumeral amputation. Methods Patients received a combination of osseointegration and targeted muscle reinnervation surgery. Rehabilitation included graded weight training, range of motion exercises, biofeedback, table-top prosthesis training, and controlling the actual device. The impairment in daily life, health-related quality of life, and pain before and after the intervention was evaluated in these patients. Their shoulder range of motion, prosthesis embodiment, and function were documented at a 2- to 5-year follow-up. Results All 3 patients attended rehabilitation and used their myoelectric prosthesis on a daily basis. Two patients had full shoulder range of motion with the prosthesis, while the other patient had 55° of abduction and 45° of anteversion. They became more independent in their daily life activities after the intervention and incorporated their prosthesis into their body scheme to a high extent. Conclusion These results indicate that patients can benefit from the combined procedure. However, the patients’ perspective, risks of the surgical procedures, and the relatively long rehabilitation procedure need to be incorporated in the decision-making. LAY ABSTRACT Shoulder and elbow amputees use their prosthesis primarily for grasping and manipulating objects. A common type of prostheses uses the activity of the muscles of the affected limb for controlling it. These devices are called “myoelectric prostheses”. Unfortunately, due to anatomical and technical restrictions, they do not allow for a natural control and are often perceived as uncomfortable and heavy. Nerve transfers can be used to overcome anatomical constraints and improve prosthesis control. Furthermore, comfort and embodiment can be promoted by the use of bone anchoring: metal implants inserted in the bone, through the skin, providing direct firm attachment of the device. We evaluated the first ever 3 patients who had received a combination of both of these procedures. The analysis showed this approach to be viable, resulting in improved patient-reported upper limb function in daily life and a sense that the prosthesis is part of their body."
Hybrid Brain Computer Interface for Movement Control of Upper Limb Prostheses,"Heba Aly, S. Youssef, Cherine Fathy",https://www.semanticscholar.org/paper/a7246d40223f16d55fdc6a0b89b07b2fa884b6e0,,2018,"Electroencephalography (EEG) and Electromyography (EMG) signals are playing significant role in controlling bio-robotics applications, such as prostheses. Brain Computer Interfaces (BCIs) for amputees allow them to use their remaining functionalities as control possibilities by turning brain signals into commands for external devices. However, BCIs that use the EEG signals alone are not yet fully acceptable in bio-robotic applications. Myoelectric control systems use EMG signals recorded on the residual muscles of amputated limbs to control prosthesis, but the residual muscles cannot often provide enough signal to control a multiple degrees of freedom prosthetics. This paper introduces a new hybrid BCI model that integrates EEG and EMG signal processing with machine learning models to efficiently improve classification accuracy and increase the control performance of different upper limb movements for above elbow amputees. Experiments have been carried out on a large dataset of 64 channel EEG signals, combined with 32 channel surface EMG (sEMG) signals, acquired simultaneously from above-elbow amputees to decode five hand and wrist motions. Classification accuracy is used for evaluating the classification performance with 5-fold cross validation. Experimental results demonstrate that the proposed model achieves a high classification accuracy, exceeding 98.8%, using 6th order Autoregressive (AR) model coefficients with three proposed combined set of features from time domain, frequency domain and entropies. This suggested model outperforms previously proposed models in the literature with up to 8.9% improvement ratio; this implies that Hybrid-BCI can be reliably used to improve the control performance of upper limb movements. Furthermore, the model may be easily applied into real-time hybrid BCI application."
Myoelectric Control for Upper Limb Prostheses,"Carles Igual, Luis A. Pardo, J. Hahne, J. Igual",https://www.mdpi.com/2079-9292/8/11/1244/pdf?version=1573213208,,2019,"State-of-the-art high-end prostheses are electro-mechanically able to provide a great variety of movements. Nevertheless, in order to functionally replace a human limb, it is essential that each movement is properly controlled. This is the goal of prosthesis control, which has become a growing research field in the last decades, with the ultimate goal of reproducing biological limb control. Therefore, exploration and development of prosthesis control are crucial to improve many aspects of an amputee’s life. Nowadays, a large divergence between academia and industry has become evident in commercial systems. Although several studies propose more natural control systems with promising results, basic one degree of freedom (DoF), a control switching system is the most widely used option in industry because of simplicity, robustness and inertia. A few classification controlled prostheses have emerged in the last years but they are still a low percentage of the used ones. One of the factors that generate this situation is the lack of robustness of more advanced control algorithms in daily life activities outside of laboratory conditions. Because of this, research has shifted towards more functional prosthesis control. This work reviews the most recent literature in upper limb prosthetic control. It covers commonly used variants of possible biological inputs, its processing and translation to actual control, mostly focusing on electromyograms as well as the problems it will have to overcome in near future."
"An Adaptive, Lightweight, Body-Powered System for Prosthetic Hands Equipped with a Selectively Lockable Differential Mechanism",,https://www.academia.edu/108156846/An_Adaptive_Lightweight_Body_Powered_System_for_Prosthetic_Hands_Equipped_with_a_Selectively_Lockable_Differential_Mechanism,,2022-12-31,
Reflections on the present and future of upper limb prostheses,"D. Farina, S. Amsüss",https://www.semanticscholar.org/paper/f8f164583a59423f6bad3f2b9e6c690ca89354b9,,2016,"ABSTRACT Despite progress in research and media attention on active upper limb prostheses, presently the most common commercial upper limb prosthetic devices are not fundamentally different from solutions offered almost one century ago. Limited information transfer for both control and sensory-motor integration and challenges in socket technology have been major obstacles. By analysing the present state-of-the-art and academic achievements, we provide our opinion on the future of upper limb prostheses. We believe that surgical procedures for muscle reinnervation and osseointegration will become increasingly clinically relevant; muscle electrical signals will remain the main clinical means for prosthetic control; and chronic electrode implants, first in muscles (control), then in nerves (sensory feedback), will become viable clinical solutions. After decades of suspended clinically relevant progress, it is foreseeable that a new generation of upper limb prostheses will enter the market in the near future based on such advances, thereby offering substantial clinical benefit for patients."
Advancements in Myoelectric Robotic Hands and Prosthetic Limbs,"Anagha Shinde, Virendra Shete",https://www.semanticscholar.org/paper/8d0e0c95c564cad6a75e550469bc936ba8fd81e4,,2025,"This paper presents a comprehensive review of the recent advancements in myoelectric robotic hands and prosthetic limbs, focusing on the integration of electromyography (EMG) signal processing, machine learning algorithms, and sensor technologies. The evolution of these technologies has significantly enhanced the functionality and user experience of prosthetic devices, enabling more intuitive control and improved adaptability to various tasks. Our analysis of 37 recent studies reveals that machine learning approaches have improved pattern recognition accuracy by $15-25 \%$ compared to conventional methods, with convolutional neural networks achieving classification accuracy of up to 97.8 % for multi-gesture recognition. Sensor integration has reduced response times from 300 ms to under 100 ms, while providing force feedback with resolution of 0.1 N. We explore the methodologies employed in the development of advanced prosthetic systems, including the use of surface EMG for realtime muscle activity detection and the application of artificial intelligence for gesture recognition. Arduino-based platforms have reduced production costs by $60-70 \%$ while maintaining functionality comparable to commercial alternatives. Additionally, we address the challenges faced in the field, such as the need for better signal interpretation, user training, and the development of cost-effective solutions. The findings underscore the potential of these innovations to transform the lives of individuals with upper limb amputations, with studies reporting $\mathbf{4 0 - 6 0 \%}$ improvements in task completion rates and 30 % reductions in user fatigue, paving the way for future research and development in assistive technologies."
