Title,Authors,URL,DOI,Published Date,Summary
Myoelectric Prostheses for Upper-limb Amputees,T. Chin,https://www.semanticscholar.org/paper/493b3034e6e75fdf72571589a6b89e477acab743,,2013,"The recent remarkable development of robotic technology has made the myoelectric prosthesis available for use in the rehabilitation field. Accordingly, use of myoelectric prostheses for upper − limb amputee rehabilitation has become wide spread in the clinical field. The main advantage of myoelectric prostheses is the enhanced bimanual ability they deliver to the user. To achieve this performance, sufficient rehabilitation is critical in order for the amputee to use their prosthesis efficiently. Although prosthetic rehabilitation programs have been estab-lished for amputees with trans − radial and more distal amputation, a rehabilitation strategy for those amputees with a higher level of amputation remains to be established. In this literature, we propose a “ Hybrid Myoelectric Prosthesis ” , which consists of a myoelectric hand as a terminal device and a body − powered active elbow joint, for higher level amputees as a realistic solution. The future production of far superior prostheses which meet amputees’ demands is expected. For this purpose, it is absolutely imperative to secure the cooperation of both cli-nicians and engineers."
Myoelectric Prostheses for Upper-limb Amputees,T. Chin,https://www.semanticscholar.org/paper/493b3034e6e75fdf72571589a6b89e477acab743,,2013,"The recent remarkable development of robotic technology has made the myoelectric prosthesis available for use in the rehabilitation field. Accordingly, use of myoelectric prostheses for upper − limb amputee rehabilitation has become wide spread in the clinical field. The main advantage of myoelectric prostheses is the enhanced bimanual ability they deliver to the user. To achieve this performance, sufficient rehabilitation is critical in order for the amputee to use their prosthesis efficiently. Although prosthetic rehabilitation programs have been estab-lished for amputees with trans − radial and more distal amputation, a rehabilitation strategy for those amputees with a higher level of amputation remains to be established. In this literature, we propose a “ Hybrid Myoelectric Prosthesis ” , which consists of a myoelectric hand as a terminal device and a body − powered active elbow joint, for higher level amputees as a realistic solution. The future production of far superior prostheses which meet amputees’ demands is expected. For this purpose, it is absolutely imperative to secure the cooperation of both cli-nicians and engineers."
40. The evolution of prosthetics,A. Kam,https://www.semanticscholar.org/paper/65c72c4eb346e66353193bb5c5b569ad0dcc8e28,,2007,"Throughout history, prosthetic limbs have undergone significant changes in design and function. For example, an ancient bronze and iron prosthesis with a wooden core, discovered in Italy and dated back to 300 BC, has evolved into a modern shock-absorbing multi-axis prosthetic foot for walking on uneven ground. Recent advances in “neuro-controlled” prosthetics with microprocessor controllers further allow their users to produce smooth, multi-joint movements, simulating “real limbs”. With an increase in government funding focusing on researches in independent mobility, it is expected that new designs will improve immensely the quality of life of amputees. Are we approaching closer to the “ideal prosthetic limb”? The objective of this paper is to examine the evolution of various prosthetic designs and to re-apply some of the old concepts into new designs. The method used is mainly literature review. Results/conclusion: N/A. 
Wetz H, Gisbertz D. History of artificial limbs for the leg. Orthopade 2000; 29(12):1018-32. 
Pascual G. Amputations, walking and prosthesis development. An R Acad Nac Med (Madr) 2003; 120(3):593-607. 
Cottrell-Ikerd V, Ikerd F, Jenkins DW. The Syme’s amputation: a correlation of surgical technique and prosthetic management with an historical perspective 1994; 33(4):355-64."
The importance of rehabilitation concerning upper extremity amputees: A Systematic review,"K. Soyer, Banu Unver, Seval Tamer, Ozlem Ulger",https://pjms.com.pk/index.php/pjms/article/view/9922/4660,,2016,"Objective: To evaluate and point out the importance of prosthetic rehabilitation of upper extremity. Methods: A systematic literature search was performed to identify studies concerning prosthetic rehabilitation in upper extremity. The PRISMA Statement 2009 was used to establish the study and the methodological quality was assessed. Results: The literature search identified 620 studies. Of these 620, 9 studies fulfilled the inclusion criteria and were included for data extraction. The studies pointed out the upper limb prosthetic rehabilitation protocols consist of general exercise programme, motor tasks, phantom exercises, Muscle Training System, edema control, functional activities, signal strengthening, prosthetic education exercises, neuromuscular reeducation, virtual image and virtual reality exercises. Conclusions: The current systematic literature review has shown that the prosthetic rehabilitation seems promising especially for upper extremity amputees."
The importance of rehabilitation concerning upper extremity amputees: A Systematic review,"K. Soyer, Banu Unver, Seval Tamer, Ozlem Ulger",https://pjms.com.pk/index.php/pjms/article/view/9922/4660,,2016,"Objective: To evaluate and point out the importance of prosthetic rehabilitation of upper extremity. Methods: A systematic literature search was performed to identify studies concerning prosthetic rehabilitation in upper extremity. The PRISMA Statement 2009 was used to establish the study and the methodological quality was assessed. Results: The literature search identified 620 studies. Of these 620, 9 studies fulfilled the inclusion criteria and were included for data extraction. The studies pointed out the upper limb prosthetic rehabilitation protocols consist of general exercise programme, motor tasks, phantom exercises, Muscle Training System, edema control, functional activities, signal strengthening, prosthetic education exercises, neuromuscular reeducation, virtual image and virtual reality exercises. Conclusions: The current systematic literature review has shown that the prosthetic rehabilitation seems promising especially for upper extremity amputees."
Functional and Clinical Outcomes of Upper Extremity Amputation,"P. Fitzgibbons, G. Medvedev",https://www.semanticscholar.org/paper/c03d27a50341b6f2a56b8a6c69e0ba013e3da96e,,2015,"Upper extremity amputation is an uncommon but often necessary procedure. It can be required as a result of trauma, infection, or malignancy. Amputation is a life-changing procedure. Careful planning for it must not only include the level of amputation and assurance of durable soft-tissue coverage of the amputation site, but it must also consider patients’ goals and occupations, as well as social factors affecting amputees. The choice of prosthesis is an individual matter, but new technology permits lighter and more multifunctional prostheses. Targeted muscle reinnervation can be used to achieve improved myoelectric signaling and possibly decrease limb pain following amputation. Rehabilitation is crucial to achieving favorable results."
A Biomedical Engineering Approach to Select an Appropriate Upper Limb Prosthesis,"Petcharatana Bhuanantanondh, E. Kwok, Anthony Chan",https://www.semanticscholar.org/paper/9f064ccf9ceda68f5c1a98268d8e98dfa3f03967,,2011,"The loss of a hand or arm is physically and emotionally devastating. The amputees must learn to perform activities of daily living (ADL) and job-related activities with the aid of a prosthesis. Upper limb prostheses are divided into two main control types: body-powered and externally powered. The most common interface for externally-powered prostheses utilizes the electromyogram (EMG) as a signal. This type of device is called myoelectric prosthesis. The fitting process of an upper-limb prosthetic device onto an amputee is not straight forward. The device has to be well-fit, comfortable, and easy-to-use for the ADL and work. Myoelectric prostheses tend to be the first choice of many but they are not suitable for all type of amputations. Therefore, the objective of this study is to assess whether an amputee should be fitted with a body-powered or myoelectric prosthesis. The study started with a survey of the local prosthetists to identify the key factors for fitting upper-limb amputees. The factors will be used to develop criteria for favoring either bodypowered or myoelectric devices. Then, selected engineering measurements of terminal devices such as grip force and slip can be obtained for body-powered and myoelectric prostheses. Then, a prescription process can be developed by using the criteria with the right type of prosthesis to achieve the amputee’s vocational, recreational and psychosocial requirements."
Advancements of Upper Limb Prostheses can Improve Patient Quality of Life: A Technology Review,"Anthony B. Makwanda, Anne O. Ikhile",https://urncst.com/index.php/urncst/article/download/519/309,,2023,"Introduction: Based on the evolution of hand prosthetics, many original shortcomings have been addressed and further rectified. Some common past limitations include limited degrees of freedom, strained motion control/fine movements, the weight of the design, and lack of ability to do thumb-index pinch. Henceforth, this review highlights and assesses the effects of hand- prosthetics advancements on the quality of life of patients with/requiring joint replacements. Methods: Relevant literature between 2013 to 2023 was obtained using Web of Science and PubMed. Search terms were “Upper limb prostheses” OR “Body replacement technologies” AND “technology” as well as “Upper limb prostheses” AND “technology” AND “Quality of life” OR “Improvement”. Literature was selected based on applicability to key aspects of the research topic after assessing the results and abstracts. Results: Studies support the theory that over the decade, the ability to accomplish fine motion control with hand-prosthetics has aided in improving patients' quality of life. Overall, advancements to prosthetic design, prosthetic sensors, and waterproofing designs via myoelectricity, insulated and biopotential sensors, as well as waterproofing technologies, were reported to contribute greatly to patients’ quality of life. Discussion: As technological advances aid in improved dexterity and motility, recently advanced prosthetics help promote independence and confidence, and in some cases, decrease the cost of living for some patients. Myoelectric prostheses, flexible insulated sensors, capacitive biopotential sensors, and waterproofing technologies, have shown trends in increased dexterity, patient comfort and flexibility, as well as increased degrees of freedom of movement. The most notable limitations to these advancements were limited accessibility, comfort challenges, and lack of large-scale patient assessment. Hence, future advancements in further research and patient testing of these technologies were suggested. Conclusion: This review will be deemed as supporting material for healthcare providers and policy makers while making decisions on the allocation of resources to ensure that patients from all demographics can acquire accessible technologies, improving their qualities of life. In addition, the advancements of hand prosthetic technologies from mechanics and robotics research can provide implications for the next-generation technologies with the determination to improve patients’ life."
Clinical results of an investigation of paediatric upper limb myoelectric prosthesis fitting at the Quebec rehabilitation institute,"F. Routhier, C. Vincent, M-J. Morissette, L. Desaulniers",https://www.semanticscholar.org/paper/7369f7ca88294b69c731290426447cd98e36f6e9,,2001,"This study was designed to investigate the satisfaction level of young users of myoelectric prostheses who received an upper limb myoelectric prosthesis, to assess their dropout rate and to identify which factors influence the use or non-use of the upper limb myoelectric prosthesis in the eastern part of Quebec (Canada). The users were fitted between 1990 and 1999 at the Quebec Rehabilitation Institute, a major rehabilitation centre located in the province of Quebec. This rehabilitation centre provides cutting-edge expertise not only for the eastern part of Quebec, but also across the entire province, because it is one of only two highly specialised centres serving all of Quebec. A literature review was completed to compile the results obtained in other rehabilitation centres and to identify factors influencing the use or non-use of paediatric upper limb myoelectric prostheses. The Quebec User Evaluation of Satisfaction with Assistive Technology (QUEST) was used in order to assess the degree to which the children were satisfied with their prostheses. Eighteen (18) children were fitted and trained to use an upper limb myoelectric prosthesis. A total of 10 children and parents agreed to participate. Some 80% of participants said that they were satisfied with their prostheses. A dropout rate of 53% for the overall group (participants and non-participants) seems high compared with that of other studies. Recommendations linked to factors identified in the literature are made. The authors conclude that a multidisciplinary team and structured training and follow-up can improve the clinical results pertaining to all the factors proposed in the literature."
Occupational Therapy for Prosthetic Rehabilitation in Adults with Acquired Upper-Limb Loss: Body-Powered and Myoelectric Control Systems,"L. Hermansson, Kristi L. Turner",https://www.semanticscholar.org/paper/c2e9d90a98502351449947a20ee165a602be5650,,2017,"&NA; There is uncertainty as to whether occupational therapy differs between patients fitted with upper-limb prostheses using different control systems. The aim was to describe occupational therapy in upper-limb prosthetic rehabilitation and discuss potential differences in therapy between patients fitted with body-powered or myoelectric control systems. An overview and description of occupational therapy methods for upper-limb prosthetic rehabilitation is provided based on literature and clinical experience from two independent occupational therapists. Ultimately, the same phased approach to occupational therapy is used for both control systems for upper-limb rehabilitation, inclusive of the evaluation, the pre- and postsurgery phase; preprosthetic therapy; prosthetic training including both controls and functional use training; and discharge planning. The one thing that differed between control systems was the methods for evaluation and training of controls, based on the underlying nature of the systems. The time required to acquire functional use skills differed between control systems—users of myoelectric devices, especially at transhumeral level or higher, and patients with bilateral limb loss often need more time in therapy in order to learn to operate the terminal device and perform bilateral activities. Occupational therapy for prosthetic rehabilitation in adults with acquired upper-limb loss follows a basic structure that is common to several types of prosthetic control systems. Increased time is required for functional use training with myoelectric systems. The shortage of validated outcome measures restricts the ability to cover all aspects of upper-limb prosthesis use. Further studies to provide evidence in support of different training methods for upper-limb prosthesis users are warranted."
Functional Restoration of Adults and Children with Upper Extremity Amputation,"R. H. Meier, D. Atkins",https://www.semanticscholar.org/paper/6eca9efb78893997285650c45fbc3df62c9630bd,,2004,"History of Arm Amputation, Prosthetic Restoration, and Arm Amputation Rehabilitation Surgical Aspects of Arm Amputation. Amputation Levels and Surgical Techniques Upper Extremity Salvage and Reconstruction for Trauma and Tumors Upper Extremity Amputation Revision and Reconstruction Surgical Options for Brachial Plexus Injury Comprehensive Management for the Arm Amputee. Rehabilitation Planning for the Upper Extremity Amputee Self-Determination of the Person with an Upper Extremity Amputation Integrating Psychological and Medical Care: Practice Recommendations for Amputation Pain Management for Upper Extremity Amputation Evaluation of the Adolescent and Adult with Upper Extremity Amputation The Prosthetist's Evaluation and Planning Process with the Upper Extremity Amputee Foot Skills and Other Alternatives to Hand-Use Postoperative and Preprosthetic Preparation Functional Skills Training with Body-Powered and Externally Powered Prostheses Prosthetic Restoration in Arm Amputation. Prosthetic Prescription Aesthetic Restorations for the Upper Limb Amputee Overview of Body-Powered Upper Extremity Prostheses Externally Powered Prostheses for the Adult Transradial and Wrist Disarticulation Amputee External-Power for the Transhumeral Amputee of Powered Upper Extremity Prostheses Creative Prosthetic Solutions for Bilateral Upper Extremity Amputation Prosthetic Rehabilitation of Glenohumeral Level Deficiencies Recreation and Sports Adaptations Case Studies of Upper Extremity Amputations and Prosthetic Restoration Pediatric Upper Extremity Amputation. Evaluation of a Child with Congenital Upper Extremity Limb Deficiency Training the Child with a Unilateral Upper-Extremity Prosthesis Pediatric Case Studies of Upper Extremity Limb Deficiencies Outcomes in Upper Extremity Amputation. Follow-up, Outcomes, and Long-term Experiences in Adults with Upper Extremity Amputation Return to Work Issues for the Upper Extremity Amputee Historical Trends and the Future. Research Trends for the 21st Century."
Technological Advances in Prosthesis Design and Rehabilitation Following Upper Extremity Limb Loss,"Taylor Bates, J. Fergason, Sarah N. Pierrie",https://www.semanticscholar.org/paper/905056ffa9fa963e8df8b974d90b94c05a5f7e29,,2020,"PURPOSE OF REVIEW
The complexity of the human extremity, particularly the upper extremity and the hand, allows us to interact with the world. Prosthetists have struggled to recreate the intuitive motor control, light touch sensation, and proprioception of the innate limb in a manner that reflects the complexity of its native form and function. Nevertheless, recent advances in prosthesis technology, surgical innovations, and enhanced rehabilitation appear promising for patients with limb loss who hope to return to their pre-injury level of function. The purpose of this review is to illustrate recent technological advances that are moving us one step closer to the goal of multi-functional, self-identifiable, durable, and intuitive prostheses.

RECENT FINDINGS
Surgical advances such as targeted muscle reinnervation, regenerative peripheral nerve interfaces, agonist-antagonist myoneural interfaces, and targeted sensory reinnervation; development of technology designed to restore sensation, such as implanted sensors and haptic devices; and evolution of osseointegrated (bone-anchored) prostheses show great promise. Augmented and virtual reality platforms have the potential to enhance prosthesis design, pre-prosthetic training, incorporation, and use. Emerging technologies move surgeons, rehabilitation physicians, therapists, and prosthetists closer to the goal of creating highly functional prostheses with elevated sensory and motor control. Collaboration between medical teams, scientists, and industry stakeholders will be required to keep pace with patients who require durable, high-functioning prostheses.

"
A narrative review: current upper limb prosthetic options and design,"Lauren Trent, Michelle K. Intintoli, Pat Prigge, Christopher Bollinger, L. S. Walters, D. Conyers, John M. Miguelez, T. Ryan",https://www.semanticscholar.org/paper/0622d365bf12da1bd002e444286f0ae6f12a6124,,2019,"Abstract Purpose: This review was conducted to provide an overview of current literature as it relates to upper limb difference, available componentry, and prosthetic options and design. Emerging technologies combined with an increased awareness of the limb difference community have contributed to recent advancements in upper extremity prosthetics. Methods: A search of five major clinical databases utilizing keywords relating to upper limb prostheses, componenty and limb difference levels resulted in over 1200 articles. These articles were subjected to inclusion and exclusion criteria in order to identify current peer reviewed research relevant to this topic. Results: Fifty-five applicable articles and sources of standards were reviewed based on the inclusion and exclusion criteria, presenting five general options for prosthetic intervention. This information was assimilated and categorized in this article, which provides an overview of the aforementioned options. Conclusion: While a noteworthy amount of research focuses on technological advancements, the five options for prosthetic intervention are inherently represented in the current literature. For individuals with upper limb difference, as well as their care team, successful rehabilitation hinges on awareness of new components, the functional efficacy of these components, and the evolved techniques used in prosthetic design and fabrication. It is noted that the rapid evolution of upper limb prosthetics consistently outpaces research and publication of information. Implications for rehabilitation To provide an overview of prosthetic design considerations and options to help create a more informed rehabilitation team, leading to improved outcomes in prescription and management of upper limb prosthetics. To bring awareness of current research in the field of upper limb prosthetics in order to provoke further exploration of the efficacy of prosthetic options and design considerations."
New developments in prosthetic arm systems,"I. Vujaklija, D. Farina, O. Aszmann",https://www.semanticscholar.org/paper/3a6d34c78fd5f0d2c0c69cbe753d7fa1e6b75f25,,2016,"Absence of an upper limb leads to severe impairments in everyday life, which can further influence the social and mental state. For these reasons, early developments in cosmetic and body-driven prostheses date some centuries ago, and they have been evolving ever since. Following the end of the Second World War, rapid developments in technology resulted in powered myoelectric hand prosthetics. In the years to come, these devices were common on the market, though they still suffered high user abandonment rates. The reasons for rejection were trifold – insufficient functionality of the hardware, fragile design, and cumbersome control. In the last decade, both academia and industry have reached major improvements concerning technical features of upper limb prosthetics and methods for their interfacing and control. Advanced robotic hands are offered by several vendors and research groups, with a variety of active and passive wrist options that can be articulated across several degrees of freedom. Nowadays, elbow joint designs include active solutions with different weight and power options. Control features are getting progressively more sophisticated, offering options for multiple sensor integration and multi-joint articulation. Latest developments in socket designs are capable of facilitating implantable and multiple surface electromyography sensors in both traditional and osseointegration-based systems. Novel surgical techniques in combination with modern, sophisticated hardware are enabling restoration of dexterous upper limb functionality. This article is aimed at reviewing the latest state of the upper limb prosthetic market, offering insights on the accompanying technologies and techniques. We also examine the capabilities and features of some of academia’s flagship solutions and methods."
Upper Prosthetic Design based on EMG: A Systematic Review,"Noof T. Mahmood, Mahmuod H. Al-Muifraje, Thamir R. Saeed, Assel H. Kaittan",https://www.semanticscholar.org/paper/2569b28f7eb8961cea77ed87085dcd36a44a86f3,,2020,"In the past few years, physical therapy plays a very important role during rehabilitation. Numerous efforts have been made to demonstrate the effectiveness of medical/clinical and human-machine interface (HMI) applications. The prevalent control methods are using electromyography (EMG) signals generated by muscle contractions to implement the prosthetic human body parts. This paper aims to provide and summarize ideas about recent researches in the field of Pattern Recognition (PR) based on EMG signals to save time and efforts for the readers working in this field. The first step starts by demonstrating a general overview of the various techniques to collect the database by taking into consideration the factors that affect the accuracy of the collected data. Hence, different types of filters are presented to process the signals and reduce the noise of the raw EMG signals. This research clarifies the features extraction methods using time-domain (TD), frequency domain (FD), and time-frequency domain (TFD) and which of these methods will be suitable to use for EMG signals. Finally, a group of studies is reviewed based on three classification methods i.e. artificial neural network (ANN), machine learning (ML), and deep learning (DL). Depending on these methods, the accuracy range can be specified for each classifier, also the factors which affect the accuracy percentage. Therefore, the researchers can avoid these issues that reduce accuracy."
A Comprehensive Review of Myoelectric Prosthesis Control,"M. Mohebbian, Marjan Nosouhi, F. Fazilati, Z. N. Esfahani, Golnaz Amiri, Negar Malekifar, Fatemeh Yusefi, Mohsen Rastegari, H. Marateb",https://www.semanticscholar.org/paper/410538b81884fd2f25dc6406ffa67226e73df605,,2021,"Prosthetic hands can be used to support upper-body amputees. Myoelectric prosthesis, one of the externally-powered active prosthesis categories, requires proper processing units in addition to recording electrodes and instrumentation amplifiers. In this paper, the following myoelectric prosthesis control methods were discussed in detail: On-off and finite-state, proportional, direct, and posture, simultaneous, classification and regression-based control, and deep learning methods. Myoelectric control performance indices, such as completion time and rate, throughput, lag, and path length, were reviewed. The advantages and disadvantages of the control methods were also discussed. Some of myoelectric prosthesis control's significant challenges are comfort, durability, cost, the application of under-sampled signals, and electrode shift. Moreover, the proposed algorithms must be usually tuned after each don and doff, which is not comfortable for the users. Realtime simultaneous and proportional myoelectric control, resampling human’s arm, has brought much attention. However, increasing the degree of freedom reduces the overall performance. Applying a 3D printed prosthesis arm and under-sampled electromyographic signals could reduce the fabrication cost and improve the application of such methods in practice. There are many technological and clinical challenges in this area to reduce the prosthesis rejection rate."
"Real-Time EMG Based Pattern Recognition Control for Hand Prostheses: A Review on Existing Methods, Challenges and Future Implementation","Nawadita Parajuli, Neethu Sreenivasan, P. Bifulco, M. Cesarelli, S. Savino, V. Niola, D. Esposito, T. Hamilton, G. Naik, U. Gunawardana, G. Gargiulo",https://www.mdpi.com/1424-8220/19/20/4596/pdf?version=1571819085,,2019,"Upper limb amputation is a condition that significantly restricts the amputees from performing their daily activities. The myoelectric prosthesis, using signals from residual stump muscles, is aimed at restoring the function of such lost limbs seamlessly. Unfortunately, the acquisition and use of such myosignals are cumbersome and complicated. Furthermore, once acquired, it usually requires heavy computational power to turn it into a user control signal. Its transition to a practical prosthesis solution is still being challenged by various factors particularly those related to the fact that each amputee has different mobility, muscle contraction forces, limb positional variations and electrode placements. Thus, a solution that can adapt or otherwise tailor itself to each individual is required for maximum utility across amputees. Modified machine learning schemes for pattern recognition have the potential to significantly reduce the factors (movement of users and contraction of the muscle) affecting the traditional electromyography (EMG)-pattern recognition methods. Although recent developments of intelligent pattern recognition techniques could discriminate multiple degrees of freedom with high-level accuracy, their efficiency level was less accessible and revealed in real-world (amputee) applications. This review paper examined the suitability of upper limb prosthesis (ULP) inventions in the healthcare sector from their technical control perspective. More focus was given to the review of real-world applications and the use of pattern recognition control on amputees. We first reviewed the overall structure of pattern recognition schemes for myo-control prosthetic systems and then discussed their real-time use on amputee upper limbs. Finally, we concluded the paper with a discussion of the existing challenges and future research recommendations."
Bionic Human: A Review of Interface Modalities for Externally Powered Prosthetic Limbs,Nipun Mundkur,https://msurjonline.mcgill.ca/article/download/53/134,,2019,"Background: The loss of a limb is a debilitating incident and can leave patients significantly disabled and often unable to perform activities of daily living. Prosthetic limbs can provide some modicum of normalcy back to their lives, and there has been much research over the past few decades into restoration of biomedical and physiological function with the use of externally powered and robotic prostheses. This review aims to explore the various approaches to machine-body interfacing that can be employed to achieve intuitive and meaningful control of these complex devices, and to discuss the individual benefits and drawbacks of each method.
Methods: Studies looked at include both primary and secondary sources of research. Identification was via a PubMed search for the terms “prosthetic limb”, “powered prostheses”, “myoelectric prostheses”, “neural interface”, “prosthetic somatosensory feedback”, and “brain-machine interface”, which resulted in a total of 3892 papers retrieved. Of these, 28 were retained as sources for this review. Selection was based on relevance to control of powered prostheses.
Summary: Significant strides have been made in expanding the choice of interface sites for bionic prosthesis control. Muscles, nerves, and the brain are all options, each with varying degrees of invasiveness and corresponding resolution of information obtained, and non-muscle interfacing prostheses may soon be commercially available. These advances have allowed for increasingly precise control of prosthetic limbs. However, this is limited by the challenge of returning sensory information from the prosthesis back to the user."
Strategies for neural control of prosthetic limbs: from electrode interfacing to 3D printing,"Catherine G Y Ngan, R. Kapsa, P. Choong",https://www.mdpi.com/1996-1944/12/12/1927/pdf?version=1560509401,,2019,"Limb amputation is a major cause of disability in our community, for which motorised prosthetic devices offer a return to function and independence. With the commercialisation and increasing availability of advanced motorised prosthetic technologies, there is a consumer need and clinical drive for intuitive user control. In this context, rapid additive fabrication/prototyping capacities and biofabrication protocols embrace a highly-personalised medicine doctrine that marries specific patient biology and anatomy to high-end prosthetic design, manufacture and functionality. Commercially-available prosthetic models utilise surface electrodes that are limited by their disconnect between mind and device. As such, alternative strategies of mind–prosthetic interfacing have been explored to purposefully drive the prosthetic limb. This review investigates mind to machine interfacing strategies, with a focus on the biological challenges of long-term harnessing of the user’s cerebral commands to drive actuation/movement in electronic prostheses. It covers the limitations of skin, peripheral nerve and brain interfacing electrodes, and in particular the challenges of minimising the foreign-body response, as well as a new strategy of grafting muscle onto residual peripheral nerves. In conjunction, this review also investigates the applicability of additive tissue engineering at the nerve-electrode boundary, which has led to pioneering work in neural regeneration and bioelectrode development for applications at the neuroprosthetic interface."
Neural Prostheses,"Luke E. Osborn, Joseph L. Betthauser, N. Thakor",https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/047134608X.W1424.pub2,,2019,"Abstract Millions of people worldwide are affected by some disability, including but not limited to limb loss, hearing loss, spinal cord injury, or visual impairment. Neural prostheses are designed to provide or replace lost functionality to these individuals. In the case of upper limb loss, simplified hook‐like body‐powered controlled prostheses can be used; however, recent technological developments have led to anthropomorphic dexterous manipulators that require more advanced control strategies. Further, direct control of these manipulators via neural motor signals is seen as a more natural and biomimetic solution. Recent work has utilized direct neural interfacing with the brain to measure motor commands for prosthesis control and to deliver sensory percepts to the user, either through the peripheral nervous system or through the cortex. Current upper limb prosthesis interfaces mainly rely on forward motor commands for control, but recent research has also focused on providing sensory feedback to the user, specifically the sense of touch. This article provides an introductory overview of neural prostheses, such as visual and auditory devices, and an in‐depth look at the state of the art in bidirectional neural prostheses, including control of a dexterous limbs with motor signals from the nervous system and the incorporation of sensory feedback."
Extrapolation of Emerging Technologies and Their Long-Term Implications for Myoelectric versus Body-Powered Prostheses: An Engineering Perspective,R. Weir,https://www.semanticscholar.org/paper/b4e24f080c1eb624d9775e74684d278fb0a64ce8,,2017,"The field of prosthetic rehabilitation is at the cusp of a revolution in upper-limb prosthetic techniques and treatment options. After 50 years of largely incremental developments in the design of both body-powered and myoelectric upper extremity prostheses, new technologies are coming of age that will provide sensory feedback to the user. This, in turn, will promote embodiment of the prosthesis, allowing users to believe the device is a true extension of themselves. This will facilitate the incorporation of the prosthesis into their body image and allow users to finally begin to think of the prosthesis as a true limb replacement rather than as a tool. This review surveys innovations in upper-limb prosthetic rehabilitation from an engineering perspective. (J Prosthet Orthot. 2017;29:P63–P74)"
Extrapolation of Emerging Technologies and Their Long-Term Implications for Myoelectric versus Body-Powered Prostheses: An Engineering Perspective,R. Weir,https://www.semanticscholar.org/paper/b4e24f080c1eb624d9775e74684d278fb0a64ce8,,2017,"The field of prosthetic rehabilitation is at the cusp of a revolution in upper-limb prosthetic techniques and treatment options. After 50 years of largely incremental developments in the design of both body-powered and myoelectric upper extremity prostheses, new technologies are coming of age that will provide sensory feedback to the user. This, in turn, will promote embodiment of the prosthesis, allowing users to believe the device is a true extension of themselves. This will facilitate the incorporation of the prosthesis into their body image and allow users to finally begin to think of the prosthesis as a true limb replacement rather than as a tool. This review surveys innovations in upper-limb prosthetic rehabilitation from an engineering perspective. (J Prosthet Orthot. 2017;29:P63–P74)"
Emerging Value of Osseointegration for Intuitive Prosthetic Control after Transhumeral Amputations: A Systematic Review,"Vlad Tereshenko, R. Giorgino, K. Eberlin, Ian L. Valerio, Jason M. Souza, Mario Alessandri-Bonetti, Giuseppe M Peretti, O. Aszmann",https://www.semanticscholar.org/paper/74a3d51dd64b51da67c3aba3f5d9710287299257,,2024,"Background: Upper extremity limb loss profoundly impacts a patient’s quality of life and well-being and carries a significant societal cost. Although osseointegration allows the attachment of the prosthesis directly to the bone, it is a relatively recent development as an alternative to conventional socket prostheses. The objective of this review was to identify reports on osseointegrated prosthetic embodiment for transhumeral amputations and assess the implant systems used, postoperative outcomes, and complications. Methods: A systematic review following PRISMA and AMSTAR guidelines assessed functional outcomes, implant longevity and retention, activities of daily living, and complications associated with osseointegrated prostheses in transhumeral amputees. Results: The literature search yielded 794 articles, with eight of these articles (retrospective analyses and case series) meeting the inclusion criteria. Myoelectric systems equipped with Osseointegrated Prostheses for the Rehabilitation of Amputees implants have been commonly used as transhumeral osseointegration systems. The transhumeral osseointegrated prostheses offered considerable improvements in functional outcomes, with participants demonstrating enhanced range of motion and improved performance of activities compared with traditional socket-based prostheses. One study demonstrated the advantage of an osseointegrated implant as a bidirectional gateway for signal transmission, enabling intuitive control of a bionic hand. Conclusions: Osseointegrated prostheses hold the potential to significantly improve the quality of life for individuals with transhumeral amputations. Continued research and clinical expansion are expected to lead to the realization of enhanced efficacy and safety in this technique, accompanied by cost reductions over time as a result of improved efficiencies and advancements in device design."
Robotic Prostheses and Neuromuscular Interfaces: A Review of Design and Technological Trends,"Pedro Garcia Batista, A. Vieira, P. Gaspar",https://www.mdpi.com/2075-1702/13/9/804/pdf?version=1756896321,,2025,"Neuromuscular robotic prostheses have emerged as a critical convergence point between biomedical engineering, machine learning, and human–machine interfaces. This work provides a narrative state-of-the-art review regarding recent developments in robotic prosthetic technology, emphasizing sensor integration, actuator architectures, signal acquisition, and algorithmic strategies for intent decoding. Special focus is given to non-invasive biosignal modalities, particularly surface electromyography (sEMG), as well as invasive approaches involving direct neural interfacing. Recent developments in AI-driven signal processing, including deep learning and hybrid models for robust classification and regression of user intent, are also examined. Furthermore, the integration of real-time adaptive control systems with surgical techniques like Targeted Muscle Reinnervation (TMR) is evaluated for its role in enhancing proprioception and functional embodiment. Finally, this review highlights the growing importance of modular, open-source frameworks and additive manufacturing in accelerating prototyping and customization. Progress in this domain will depend on continued interdisciplinary research bridging artificial intelligence, neurophysiology, materials science, and real-time embedded systems to enable the next generation of intelligent prosthetic devices."
